datetime,instrument,open,high,low,close,volume,vwap,factor
2020-06-18,SH600000,14.9491,15.2158,14.7988,15.0572,264858.0,15.0053,1.0
2020-06-18,SH600016,52.4792,52.719,52.3124,52.6302,450028.0,52.5352,1.0
2020-06-18,SH600519,49.7448,49.968,48.9609,49.3267,543474.0,49.5001,1.0
2020-06-18,SZ000001,90.5259,90.842,88.7423,89.1946,789701.0,89.8262,1.0
2020-06-18,SZ000858,82.9362,83.3384,82.2833,83.2998,1641222.0,82.9644,1.0
2020-06-19,SH600000,15.5641,15.5873,15.4437,15.4741,295240.0,15.5173,1.0
2020-06-19,SH600016,51.1689,51.2071,51.1472,51.1751,519070.0,51.1746,1.0
2020-06-19,SH600519,50.078,50.5578,50.0514,50.2344,825098.0,50.2304,1.0
2020-06-19,SZ000001,89.6583,89.7984,89.4677,89.4939,534724.0,89.6046,1.0
2020-06-19,SZ000858,84.5309,84.7469,83.998,84.16,602348.0,84.359,1.0
2020-06-22,SH600000,15.0357,15.1234,15.0152,15.035,552926.0,15.0523,1.0
2020-06-22,SH600016,50.9497,50.9689,50.2626,50.4098,542751.0,50.6477,1.0
2020-06-22,SH600519,49.6084,49.6796,49.5015,49.5602,625079.0,49.5874,1.0
2020-06-22,SZ000001,90.2684,90.7024,89.5073,90.4101,1463268.0,90.2221,1.0
2020-06-22,SZ000858,83.8986,84.1091,83.4998,83.5971,576129.0,83.7761,1.0
2020-06-23,SH600000,15.1265,15.2599,15.0512,15.2011,465683.0,15.1597,1.0
2020-06-23,SH600016,50.7886,51.0184,50.3342,50.3537,426996.0,50.6237,1.0
2020-06-23,SH600519,51.2535,52.0847,51.0636,51.4445,543176.0,51.4616,1.0
2020-06-23,SZ000001,92.8934,93.4555,92.4381,92.4672,1059607.0,92.8136,1.0
2020-06-23,SZ000858,83.0198,84.2907,82.3872,83.4019,816996.0,83.2749,1.0
2020-06-24,SH600000,15.9066,16.0372,15.6594,15.8699,418656.0,15.8683,1.0
2020-06-24,SH600016,52.2841,52.3722,51.5519,52.1703,656373.0,52.0946,1.0
2020-06-24,SH600519,52.2131,52.8499,52.1141,52.56,981062.0,52.4343,1.0
2020-06-24,SZ000001,95.4292,96.553,94.2261,95.1994,832115.0,95.3519,1.0
2020-06-24,SZ000858,85.2569,85.8011,84.5372,84.683,1172702.0,85.0695,1.0
2020-06-25,SH600000,15.5624,15.6525,15.525,15.5469,444867.0,15.5717,1.0
2020-06-25,SH600016,51.6196,52.1439,51.3189,51.6098,521110.0,51.6731,1.0
2020-06-25,SH600519,51.9247,52.8748,51.7329,52.084,1010424.0,52.1541,1.0
2020-06-25,SZ000001,94.7297,94.9284,93.8239,94.5311,1177745.0,94.5032,1.0
2020-06-25,SZ000858,82.0239,82.1482,81.1398,81.5468,1142880.0,81.7147,1.0
2020-06-26,SH600000,15.3142,15.4236,15.2434,15.3603,491037.0,15.3354,1.0
2020-06-26,SH600016,51.8491,51.8797,51.7732,51.818,612840.0,51.83,1.0
2020-06-26,SH600519,53.4178,53.5194,53.0319,53.4277,551211.0,53.3492,1.0
2020-06-26,SZ000001,92.3502,93.2172,92.0365,92.0708,625374.0,92.4187,1.0
2020-06-26,SZ000858,83.8194,84.5157,83.4424,83.7632,1357196.0,83.8852,1.0
2020-06-29,SH600000,15.3848,15.4825,15.243,15.3794,376274.0,15.3724,1.0
2020-06-29,SH600016,51.9365,52.2445,51.4018,51.7776,414054.0,51.8401,1.0
2020-06-29,SH600519,53.3774,53.8456,53.3327,53.4922,377014.0,53.512,1.0
2020-06-29,SZ000001,92.2654,92.3181,90.8049,91.3263,948886.0,91.6787,1.0
2020-06-29,SZ000858,83.9562,84.1799,83.5122,83.9228,687001.0,83.8928,1.0
2020-06-30,SH600000,15.1846,15.3745,15.0804,15.2139,350287.0,15.2134,1.0
2020-06-30,SH600016,52.7281,53.3501,52.5383,52.9992,473905.0,52.9039,1.0
2020-06-30,SH600519,54.2158,55.0435,54.0694,54.4042,892922.0,54.4332,1.0
2020-06-30,SZ000001,91.2975,91.9618,91.0968,91.8167,855929.0,91.5432,1.0
2020-06-30,SZ000858,83.5031,84.0549,82.7397,83.2724,491470.0,83.3925,1.0
2020-07-01,SH600000,14.7466,14.8513,14.7083,14.7383,469186.0,14.7612,1.0
2020-07-01,SH600016,55.6497,55.7816,55.1386,55.7214,671127.0,55.5728,1.0
2020-07-01,SH600519,54.5397,55.3312,54.5396,54.926,537461.0,54.8341,1.0
2020-07-01,SZ000001,90.2907,90.6586,89.1565,90.0774,872577.0,90.0458,1.0
2020-07-01,SZ000858,82.803,83.3941,81.7474,83.1613,1273659.0,82.7765,1.0
2020-07-02,SH600000,14.7963,14.9773,14.7107,14.7474,329881.0,14.8079,1.0
2020-07-02,SH600016,54.6484,55.5684,54.2488,55.1082,483183.0,54.8934,1.0
2020-07-02,SH600519,53.9735,54.1569,53.7788,53.9959,836672.0,53.9763,1.0
2020-07-02,SZ000001,87.9733,88.5428,87.4853,88.3827,1180804.0,88.096,1.0
2020-07-02,SZ000858,83.1487,83.8204,82.4722,83.1363,767997.0,83.1444,1.0
2020-07-03,SH600000,14.541,14.5645,14.3718,14.4266,500056.0,14.476,1.0
2020-07-03,SH600016,54.6557,54.9568,54.4769,54.5468,907174.0,54.6591,1.0
2020-07-03,SH600519,52.8964,53.4462,52.4382,53.2974,365481.0,53.0196,1.0
2020-07-03,SZ000001,89.253,89.4295,88.1712,89.0058,1004246.0,88.9649,1.0
2020-07-03,SZ000858,79.4785,80.5949,78.5627,80.3432,537376.0,79.7448,1.0
2020-07-06,SH600000,14.4629,14.6156,14.2659,14.553,265461.0,14.4743,1.0
2020-07-06,SH600016,55.853,56.3793,55.1749,55.6728,479313.0,55.77,1.0
2020-07-06,SH600519,54.6053,54.64,53.6491,54.3985,862663.0,54.3232,1.0
2020-07-06,SZ000001,88.5241,89.3231,88.3786,88.9326,879068.0,88.7896,1.0
2020-07-06,SZ000858,83.1818,83.2307,82.2112,82.8189,1028404.0,82.8606,1.0
2020-07-07,SH600000,14.4294,14.5594,14.2615,14.2771,602442.0,14.3819,1.0
2020-07-07,SH600016,56.2756,56.7468,56.2254,56.4119,578044.0,56.4149,1.0
2020-07-07,SH600519,54.0497,54.9072,53.8489,54.0274,458928.0,54.2083,1.0
2020-07-07,SZ000001,88.8186,89.1832,88.6889,89.0043,490673.0,88.9237,1.0
2020-07-07,SZ000858,82.2772,84.0553,82.242,82.9246,1249124.0,82.8748,1.0
2020-07-08,SH600000,14.5719,14.7221,14.5502,14.7156,509803.0,14.64,1.0
2020-07-08,SH600016,58.9685,59.3013,58.3897,58.508,714814.0,58.7919,1.0
2020-07-08,SH600519,53.1945,54.0682,52.8048,53.585,821781.0,53.4131,1.0
2020-07-08,SZ000001,87.5481,87.8438,87.3906,87.6774,604397.0,87.615,1.0
2020-07-08,SZ000858,84.3295,84.7793,83.0507,83.7003,949208.0,83.9649,1.0
2020-07-09,SH600000,14.465,14.6174,14.4251,14.476,477734.0,14.4959,1.0
2020-07-09,SH600016,58.8061,59.5175,58.5896,59.1687,353094.0,59.0205,1.0
2020-07-09,SH600519,52.4819,52.6432,52.3219,52.5632,662835.0,52.5026,1.0
2020-07-09,SZ000001,87.7133,87.9603,86.2902,87.2874,776994.0,87.3128,1.0
2020-07-09,SZ000858,85.206,85.6406,84.8503,85.3468,858246.0,85.2609,1.0
2020-07-10,SH600000,14.4145,14.5339,14.299,14.3722,594103.0,14.4049,1.0
2020-07-10,SH600016,58.2887,58.7978,58.1829,58.7186,318621.0,58.497,1.0
2020-07-10,SH600519,52.8031,53.1512,52.7563,53.0025,495746.0,52.9283,1.0
2020-07-10,SZ000001,86.0952,86.8884,84.8656,85.7016,829030.0,85.8877,1.0
2020-07-10,SZ000858,83.5705,84.2997,83.1102,83.6591,938644.0,83.6599,1.0
2020-07-13,SH600000,14.6176,14.767,14.5243,14.597,729156.0,14.6265,1.0
2020-07-13,SH600016,59.4563,59.6525,59.2513,59.3896,341910.0,59.4374,1.0
2020-07-13,SH600519,55.3144,55.6748,55.0761,55.2263,584136.0,55.3229,1.0
2020-07-13,SZ000001,86.7108,87.6504,85.5564,87.2542,574318.0,86.793,1.0
2020-07-13,SZ000858,84.2279,85.1462,83.6014,84.4931,881011.0,84.3671,1.0
2020-07-14,SH600000,14.1871,14.2362,14.1142,14.2314,599776.0,14.1922,1.0
2020-07-14,SH600016,61.0117,61.3662,60.6319,60.6939,789200.0,60.9259,1.0
2020-07-14,SH600519,54.4138,54.4458,53.5805,54.0515,810896.0,54.1229,1.0
2020-07-14,SZ000001,89.1175,89.445,89.008,89.093,1661951.0,89.1659,1.0
2020-07-14,SZ000858,83.9587,84.2275,83.7591,84.0798,657096.0,84.0063,1.0
2020-07-15,SH600000,14.2707,14.3185,14.2646,14.2856,254674.0,14.2849,1.0
2020-07-15,SH600016,62.1896,62.2289,61.611,61.6704,457917.0,61.925,1.0
2020-07-15,SH600519,53.5627,54.1696,53.4577,54.0696,681307.0,53.8149,1.0
2020-07-15,SZ000001,85.5716,86.4001,85.4198,85.8762,1270496.0,85.8169,1.0
2020-07-15,SZ000858,86.1612,86.2364,85.0059,85.5544,794601.0,85.7395,1.0
2020-07-16,SH600000,14.6169,14.6559,14.575,14.653,301380.0,14.6252,1.0
2020-07-16,SH600016,62.1283,62.7696,62.1272,62.2712,1164101.0,62.3241,1.0
2020-07-16,SH600519,55.6422,55.7729,55.51,55.6102,786481.0,55.6338,1.0
2020-07-16,SZ000001,83.7767,84.4306,83.0143,84.3072,965726.0,83.8822,1.0
2020-07-16,SZ000858,81.0074,82.33,80.7138,82.0277,1151279.0,81.5197,1.0
2020-07-17,SH600000,14.137,14.3546,14.0963,14.1788,366794.0,14.1917,1.0
2020-07-17,SH600016,63.9283,64.1589,63.4186,63.5853,456218.0,63.7728,1.0
2020-07-17,SH600519,55.4689,55.603,55.2618,55.5134,1194134.0,55.4618,1.0
2020-07-17,SZ000001,81.7447,81.8528,81.0203,81.8335,823741.0,81.6128,1.0
2020-07-17,SZ000858,82.4251,82.4948,80.7701,81.9022,1084363.0,81.8981,1.0
2020-07-20,SH600000,14.2809,14.2886,14.1921,14.2205,445890.0,14.2455,1.0
2020-07-20,SH600016,65.048,65.1854,64.5833,65.0606,571126.0,64.9693,1.0
2020-07-20,SH600519,56.1975,56.3132,55.6268,56.0095,412804.0,56.0368,1.0
2020-07-20,SZ000001,80.664,80.8538,80.0988,80.7886,756409.0,80.6013,1.0
2020-07-20,SZ000858,81.0939,81.8669,80.2385,80.9571,1035524.0,81.0391,1.0
2020-07-21,SH600000,14.3094,14.4214,14.195,14.2839,516741.0,14.3024,1.0
2020-07-21,SH600016,66.7963,67.493,66.4158,66.854,858235.0,66.8898,1.0
2020-07-21,SH600519,54.8822,55.0869,54.4819,54.8238,1072136.0,54.8187,1.0
2020-07-21,SZ000001,81.6448,81.8083,80.5611,80.666,605872.0,81.17,1.0
2020-07-21,SZ000858,81.2037,82.0376,80.5902,81.6968,730479.0,81.3821,1.0
2020-07-22,SH600000,14.4479,14.5564,14.4037,14.4982,355854.0,14.4765,1.0
2020-07-22,SH600016,67.9957,68.1754,67.0935,67.6966,986410.0,67.7403,1.0
2020-07-22,SH600519,55.0792,55.4097,55.0542,55.2871,680993.0,55.2076,1.0
2020-07-22,SZ000001,78.5423,79.2168,77.8566,78.3726,825087.0,78.4971,1.0
2020-07-22,SZ000858,82.0619,83.0704,81.4975,82.5055,932430.0,82.2838,1.0
2020-07-23,SH600000,14.1969,14.2281,14.1104,14.1333,467909.0,14.1672,1.0
2020-07-23,SH600016,67.6603,67.6683,66.4069,67.4403,1002945.0,67.294,1.0
2020-07-23,SH600519,54.9844,55.1969,54.7632,55.0723,504017.0,55.0042,1.0
2020-07-23,SZ000001,76.4223,77.4519,76.1523,76.9524,870938.0,76.7447,1.0
2020-07-23,SZ000858,82.0649,82.1198,80.9074,81.3827,512410.0,81.6187,1.0
2020-07-24,SH600000,13.7757,13.8534,13.6738,13.7546,352704.0,13.7644,1.0
2020-07-24,SH600016,67.0752,67.8322,66.6992,67.6081,776467.0,67.3037,1.0
2020-07-24,SH600519,55.9368,56.1702,55.5771,56.1604,442814.0,55.9611,1.0
2020-07-24,SZ000001,75.221,76.0279,74.8431,75.434,555416.0,75.3815,1.0
2020-07-24,SZ000858,79.8884,80.6555,79.4056,80.2679,1038765.0,80.0544,1.0
2020-07-27,SH600000,13.945,13.988,13.8515,13.8885,368260.0,13.9182,1.0
2020-07-27,SH600016,69.7393,69.833,68.6604,69.2282,734701.0,69.3652,1.0
2020-07-27,SH600519,57.8107,58.2013,56.9653,57.5014,623600.0,57.6197,1.0
2020-07-27,SZ000001,76.1456,76.4298,75.4824,75.7587,891137.0,75.9541,1.0
2020-07-27,SZ000858,79.6644,80.3128,79.5037,80.1265,1511567.0,79.9018,1.0
2020-07-28,SH600000,14.0047,14.0937,13.9292,13.9608,290106.0,13.9971,1.0
2020-07-28,SH600016,68.5454,69.1064,67.9838,68.0756,645486.0,68.4278,1.0
2020-07-28,SH600519,60.5553,60.574,60.2517,60.5488,870215.0,60.4825,1.0
2020-07-28,SZ000001,76.6675,77.2788,75.6298,75.8752,769443.0,76.3628,1.0
2020-07-28,SZ000858,79.1855,79.3821,78.6303,78.7378,632706.0,78.9839,1.0
